  Day,Month,Year,Tmax,Tmean,Tmin,RH,WS,ETo
21,5,2017,38.3,31.6,26.3,31.8,1.57,6.7
22,5,2017,37.2,30.2,24.1,36.6,1.11,6
23,5,2017,39.1,31.6,23.1,33.8,1.02,6.3
24,5,2017,40.9,34.1,27.3,26.6,1.12,6.5
25,5,2017,42.8,34.9,26.5,23.6,1.71,8
26,5,2017,43.9,35.8,28.7,15.9,1.84,8.4
27,5,2017,43.4,35.8,26,11.4,1.25,7.2
28,5,2017,43.6,36.6,29,9.9,1.42,7.4
29,5,2017,42.6,34.7,24.3,12.4,1.46,7.7
30,5,2017,41.1,34.1,25.2,11.8,1.74,7.9
31,5,2017,37.8,31.7,26.1,30.1,1.67,6.8
1,6,2017,38.5,31.3,23.1,28.9,1.56,7.1
2,6,2017,40.9,33.1,24.2,19.4,1.74,7.9
3,6,2017,44.7,36.1,25.6,18.3,2.1,9.3
4,6,2017,47.4,39,30.1,13.9,1.75,8.8
5,6,2017,45.7,38.2,30.7,15.4,1.48,7.9
6,6,2017,42.4,35.4,27.8,30.5,2.03,8.3
7,6,2017,37.9,32,25.4,37.9,1.64,6.8
8,6,2017,38.8,32.5,25.4,34.9,1.6,7
9,6,2017,36.1,31.3,26.1,40.6,0.66,5
10,6,2017,37.3,31.2,24.4,44.9,1.05,5.9
11,6,2017,37.2,31.9,27.2,37.7,1.19,5.8
12,6,2017,38.4,31.2,23.5,40.9,1.48,6.8
13,6,2017,39.6,32.3,24.7,39.8,1.3,6.8
14,6,2017,40.9,33.5,24.4,34.6,1.62,7.6
15,6,2017,40.5,34.7,28.3,30.1,1.05,6.3
16,6,2017,41.8,35.1,28.5,27.4,1.03,6.5
17,6,2017,42.1,35.5,28.9,28.1,1.23,6.9
18,6,2017,43,35.9,28.1,27.1,1.63,7.9
19,6,2017,40.6,34.9,29.1,37.8,1.25,6.5
20,6,2017,38.6,33,28.1,43.4,1.53,6.4
21,6,2017,29.3,27.1,22.4,62.6,1.96,4.6
22,6,2017,36.6,29.1,21.8,46.9,1.26,6.3
23,6,2017,38.4,31.2,23,43.8,0.96,6.2
24,6,2017,39.4,33,25.1,44.4,1.05,6.3
25,6,2017,37.4,32.9,27.4,51,0.83,5.3
26,6,2017,37.7,33,27.9,55.7,1.23,5.6
27,6,2017,37.4,33.2,28,51.4,1.01,5.4
28,6,2017,37.5,32,26.3,52.8,1.55,6.2
29,6,2017,35.3,29.4,24.9,64.6,1.65,5.5
30,6,2017,35.5,29.7,23.8,59.4,1.15,5.5
1,7,2017,38,31.9,24.7,56.9,1.16,6
2,7,2017,38.8,33.9,28,47.4,1.35,6.1
3,7,2017,39.2,34.4,29.9,42.9,1.22,5.9
4,7,2017,40.9,34.7,29.4,42.4,1.3,6.5
5,7,2017,39.6,33.5,27.4,47.6,1.52,6.6
6,7,2017,39.7,33.4,27.1,44.8,1.12,6.2
7,7,2017,37.8,32.3,26.4,50.2,1.16,5.8
8,7,2017,40,33.1,26.1,49.5,1.19,6.4
9,7,2017,40.1,34.1,27.9,46.3,1.31,6.4
10,7,2017,38.8,34.4,30.3,47.9,1.08,5.5
11,7,2017,34.6,31.8,28.5,61.5,1.23,4.5
12,7,2017,33.3,29.6,26.4,74.1,1.75,4.5
13,7,2017,31.1,28,25.2,77.9,1.16,3.8
14,7,2017,34.8,30.3,24.6,63.8,0.77,4.8
15,7,2017,35.9,31.9,27.2,58.6,0.9,4.9
16,7,2017,35.6,31.6,26.1,62.4,0.87,4.9
17,7,2017,35.9,31.9,27.2,61.5,0.84,4.8
18,7,2017,34.8,30.4,26.6,69.1,1.17,4.7
19,7,2017,34.4,30.3,25.6,67.1,0.61,4.4
20,7,2017,35.2,30.7,25.7,65.6,1.12,4.9
21,7,2017,34.3,30.4,25.8,66.5,0.9,4.5
22,7,2017,34.3,30.2,26,66.9,1.18,4.7
23,7,2017,34.6,30.1,25.2,67.4,1.11,4.8
24,7,2017,35.6,30.9,25.5,63.6,0.9,4.9
25,7,2017,35.7,31.1,25.9,63.3,1,4.9
26,7,2017,34.3,30.6,25.9,64.4,1.09,4.6
27,7,2017,34.4,30.5,26.4,65.6,0.91,4.4
28,7,2017,35,30.9,25.9,66.8,0.94,4.7
29,7,2017,33.3,29.7,26.2,73.9,1.7,4.4
30,7,2017,32.7,29.4,25.9,75.3,1.29,4.1
31,7,2017,32.5,28.6,25.4,79.4,1.78,4.1
1,8,2017,33.6,29.5,25.8,76.9,1.24,4.2
2,8,2017,32,28.8,25.3,79.9,1.54,3.9
3,8,2017,34,30.8,26.6,64,0.91,4.3
4,8,2017,35.9,31.7,28.2,57.4,0.84,4.5
5,8,2017,35.8,31.5,26.6,62.2,0.95,4.7
6,8,2017,35.5,31.4,27,65.1,0.9,4.5
7,8,2017,35.3,31.2,26.9,66.8,1.04,4.5
8,8,2017,33.9,30.1,26.6,70.7,1.59,4.4
9,8,2017,34.8,30.6,25.9,70.6,1,4.4
10,8,2017,35.3,31.3,27.2,67.6,0.93,4.4
11,8,2017,34.2,30.7,27.1,68.1,0.84,4
12,8,2017,35.3,30.4,26,65.6,1.09,4.6
13,8,2017,35.3,30.4,25.4,62.2,1.52,5.1
14,8,2017,30.6,27.2,24,76.6,1.99,3.9
15,8,2017,34,29,23.2,63.9,1.23,4.8
16,8,2017,35.9,30.6,24.1,50.6,0.92,5
17,8,2017,36.5,31.1,25.2,50.8,0.95,5
18,8,2017,37.1,31.7,25.9,52.4,0.89,4.9
19,8,2017,35.3,30.2,25,62.3,1.27,4.8
20,8,2017,34.1,29.3,25.1,66.9,0.87,4.2
21,8,2017,34.8,29.6,23.9,64.5,0.73,4.4
22,8,2017,34.8,30,24.3,63.8,0.82,4.4
23,8,2017,34.6,30,24.9,62.9,0.87,4.3
24,8,2017,31.9,28.5,25.4,74.5,1.05,3.6
25,8,2017,32,28.3,24.3,73.8,0.92,3.7
26,8,2017,31.4,27.8,24,69.6,0.78,3.6
27,8,2017,33.1,28.7,23.4,61.9,0.95,4.2
28,8,2017,33.6,28,22.2,64.9,1.01,4.4
29,8,2017,32.6,27.8,23,71.5,0.8,3.9
30,8,2017,31.6,27.5,23.1,71,1.26,3.9
31,8,2017,32.7,28.7,24.2,69.6,0.81,3.7
1,9,2017,31.1,27.4,24.4,77.3,1.1,3.4
2,9,2017,30.5,27.1,23,76.5,1.07,3.4
3,9,2017,31,27.4,23.3,68.6,0.81,3.5
4,9,2017,31,27.3,23,71.9,0.83,3.5
5,9,2017,31,27.3,22.9,74.9,1.12,3.5
6,9,2017,31.7,27.7,23.1,70.6,0.96,3.6
7,9,2017,31.8,27.8,23,66,0.73,3.6
8,9,2017,32.4,27.9,22.5,65.5,0.84,3.8
9,9,2017,33.5,28.6,22.8,62.1,0.78,3.9
10,9,2017,33.1,28.1,23,66.2,1.05,3.9
11,9,2017,31,26.6,22.9,67.1,1.37,3.7
12,9,2017,33.1,27.8,22.1,60.4,1.05,4
13,9,2017,32.1,27.3,21.6,59.9,0.94,3.8
14,9,2017,32.1,27.3,21.7,59.4,0.96,3.8
15,9,2017,33.5,27.3,21.2,54.9,1.44,4.5
16,9,2017,34.8,27.9,21.6,46.4,1.32,4.7
17,9,2017,35,27.9,21.8,42.7,1.63,5.1
18,9,2017,36.1,28.5,21.6,38.9,1.4,5.1
19,9,2017,36.1,28.8,21.6,36.4,1.12,4.7
20,9,2017,35.3,28.3,20.6,41.8,0.96,4.4
21,9,2017,35.2,28.8,22.9,42.4,1.02,4.3
22,9,2017,34.7,28.5,23.3,43.3,1.05,4.2
23,9,2017,34.3,28.2,21.7,41.9,1.11,4.3
24,9,2017,33.6,26.5,19.9,49,1.1,4.1
25,9,2017,33.8,27.7,22.6,44.5,1.27,4.2
26,9,2017,34.5,27.4,20.8,44.3,1.36,4.5
27,9,2017,34.8,27.6,21.3,41.9,1.23,4.4
28,9,2017,35.6,27.6,20.4,42.3,1.33,4.6
29,9,2017,34.8,27.3,20.1,41.3,1.09,4.2
30,9,2017,35,27.7,20.1,40.1,1.07,4.2
1,10,2017,35,27.7,21,38.8,1.05,4.1
2,10,2017,35.5,27.8,22.2,41,1.3,4.4
3,10,2017,35,27,19.8,39.4,1.17,4.3
4,10,2017,33.8,25.8,19.5,43.1,1.17,4.1
5,10,2017,32.6,25.5,18.8,43.9,1.04,3.7
6,10,2017,33.5,26,19.7,45.1,1.31,4.1
7,10,2017,33.8,26.9,21.4,44,1.13,3.8
8,10,2017,34.3,27.6,21.7,41.2,0.99,3.7
9,10,2017,34.8,27,19.9,41.6,1.07,3.9
10,10,2017,33.8,26.6,19.7,41,0.93,3.6
11,10,2017,34.5,26.8,19.5,39.9,1.16,4
12,10,2017,34.4,26.4,19.7,37.9,1.26,4.1
13,10,2017,34.5,26.1,19.5,33.4,1.45,4.4
14,10,2017,34.2,25.6,18.1,29.9,1.39,4.3
15,10,2017,33.5,25.2,18,30.4,1.33,4.1
16,10,2017,34.3,25.3,18.8,30.3,1.66,4.6
17,10,2017,35.1,25.8,19.1,23.4,1.83,5.1
18,10,2017,35,25.8,17.9,20,1.44,4.4
19,10,2017,33.6,25.7,17.9,20.5,1.32,4.1
20,10,2017,34.3,25.6,19.2,21.9,1.23,3.9
21,10,2017,33.7,25.1,18.4,22.4,1.45,4.2
22,10,2017,32.1,24,15.8,26.4,1.35,3.9
23,10,2017,30.8,23.3,17.3,31.5,1.26,3.5
24,10,2017,31.9,23.6,16.4,26.5,2.05,4.8
25,10,2017,33.1,23.5,14.8,17.9,1.73,4.6
26,10,2017,30.5,21.3,13.4,19.2,1.47,3.9
27,10,2017,30.1,21.4,14.6,21.5,1.4,3.7
28,10,2017,30.4,21.8,14.9,21.7,1.47,3.8
29,10,2017,29.5,21.6,16.3,25,1.13,3.2
30,10,2017,29.1,21.3,15.9,28.5,1.12,3.1
31,10,2017,28.1,21,16.2,30.1,1.04,2.8
1,11,2017,27.8,20,14.3,34,1.31,3.1
2,11,2017,28.8,20.6,15.1,32.3,1.28,3.1
3,11,2017,28.6,20.6,15.2,31.4,1.13,2.9
4,11,2017,29,21,15.5,29.8,1.21,3.1
5,11,2017,29.5,21.1,15.7,27.4,1.38,3.3
6,11,2017,29.2,21.4,16.4,27.8,1.4,3.3
7,11,2017,27.9,20.4,15.6,28.9,1.2,2.9
8,11,2017,27.3,19.9,14.9,29.4,1.19,2.8
9,11,2017,28.1,20.4,14.9,27.5,1.24,3
10,11,2017,27.3,19.9,14.4,26.2,1.1,2.7
11,11,2017,28.1,20.2,15.1,22.8,1.28,3
12,11,2017,26.6,19.2,14.2,23.1,1.24,2.9
13,11,2017,27.4,19.3,14,21.9,1.12,2.7
14,11,2017,22.4,16.4,11.9,39.6,1.41,2.5
15,11,2017,21.9,15.1,10.9,67.2,1.6,2
16,11,2017,22.4,15,10.4,58.1,1.24,2
17,11,2017,21.4,15.9,12.3,48.8,1.11,2
18,11,2017,22,14.7,9.9,53.7,1.12,1.9
19,11,2017,22.7,14.5,9.3,48.1,1.69,2.5
20,11,2017,23.9,14.8,9,42.4,1.66,2.7
21,11,2017,24.1,14.6,8.5,38,1.84,3
22,11,2017,23.8,14,9.4,32.3,1.77,3
23,11,2017,23.3,14.6,9.1,27.5,1.5,2.7
24,11,2017,24.1,16,9.7,26.1,1.56,2.9
25,11,2017,26,17.5,11.2,26.4,1.39,2.8
26,11,2017,24.6,16.2,11.7,34.3,1.48,2.7
27,11,2017,24.5,15.7,9.8,34.3,1.98,3.2
28,11,2017,24,15.4,9.9,32.4,1.62,2.8
29,11,2017,24.5,15.4,8.7,31.1,1.45,2.6
30,11,2017,24.6,15.9,10.1,29.6,1.88,3.1
1,12,2017,24.6,15.6,9.1,27.9,1.66,2.9
2,12,2017,24.6,16.7,10.4,26.1,1.12,2.3
3,12,2017,23.1,14.8,9.4,29.4,1.27,2.3
4,12,2017,22.1,14.3,9.2,28.7,1.27,2.3
5,12,2017,21.6,13.4,8.1,23.9,1.42,2.5
6,12,2017,22.2,13.4,8.8,19.3,1.21,2.3
7,12,2017,25.3,14.6,8,26.8,1.56,2.8
8,12,2017,25.6,15.6,8.8,19.9,1.47,2.8
9,12,2017,19.6,14.7,10.5,22.1,1.07,2
10,12,2017,22.9,14.8,9.8,23.1,1.33,2.4
11,12,2017,14.3,10.4,8.8,59.9,1.34,1.4
12,12,2017,13.6,10.7,8.4,84.5,1.41,0.9
13,12,2017,13.2,9.4,5.6,74,1.1,1
14,12,2017,16.6,9.2,4,53.6,1.31,1.6
15,12,2017,17.7,9.4,3.8,47.3,1.34,1.7
16,12,2017,18.8,8.9,3,43.9,2.05,2.4
17,12,2017,21.7,11.5,5.5,37.6,1.74,2.5
18,12,2017,24.3,13.9,8.1,39.3,1.73,2.7
19,12,2017,24.9,15.7,10.5,38.6,1.27,2.2
20,12,2017,24.4,15.9,10,47.5,1.62,2.4
21,12,2017,22.9,15.6,10.4,45.8,1.38,2.1
22,12,2017,22.8,13.2,7.8,48.6,2.16,2.7
23,12,2017,21.2,13.6,8.3,36.1,1.1,1.9
24,12,2017,21.8,14,9.7,35.3,1.34,2.2
25,12,2017,22.1,12.8,6.4,40.4,1.93,2.6
26,12,2017,19.6,14.4,11.9,39.2,0.95,1.7
27,12,2017,22.2,16.1,11.8,36.1,1.2,2.1
28,12,2017,21.8,13.9,9,36.1,1.41,2.3
29,12,2017,22.7,13.3,6.9,34.1,1.55,2.5
30,12,2017,23.3,13.5,6.8,36.1,1.41,2.3
31,12,2017,21.3,14.4,9.6,32,1.03,1.9
1,1,2018,21,12.1,6.2,38.1,1.78,2.5
2,1,2018,19.4,11,6.2,36.8,1.4,2.1
3,1,2018,18.4,11.2,6.3,34.1,1.04,1.7
4,1,2018,15.5,9.1,5.2,45.5,1.41,1.7
5,1,2018,16.7,8.8,4,58.3,1.33,1.6
6,1,2018,17.8,8.9,4.1,52,1.66,1.9
7,1,2018,18.5,10.2,5,41.2,1.62,2.2
8,1,2018,19.3,11.9,7.8,35.9,1.36,2.1
9,1,2018,20.7,11.7,7.1,36.8,1.59,2.4
10,1,2018,21.4,12.2,7.9,36.1,1.66,2.5
11,1,2018,20.9,13.5,9.3,36.3,1.49,2.4
12,1,2018,21.6,13.6,8.4,34.8,1.8,2.7
13,1,2018,20.7,13.1,7.8,32.7,1.62,2.5
14,1,2018,20.2,13.1,7.3,32.9,1.43,2.3
15,1,2018,22.9,11.9,5.1,33.6,1.95,3
16,1,2018,22.4,13,6.2,27.1,1.31,2.4
17,1,2018,19.2,11.2,6.1,35.3,2.72,3.2
18,1,2018,22.8,12.9,7.2,40.9,1.48,2.5
19,1,2018,22,13.1,7.6,33.8,1.28,2.3
20,1,2018,24.7,13.3,6.4,29.4,2.02,3.4
21,1,2018,22.7,13.1,6.4,25.6,1.75,3
22,1,2018,19.6,12.2,7,27.4,1.39,2.4
23,1,2018,18.8,10.3,4.3,41.1,1.27,2.1
24,1,2018,17.5,9.5,4.1,48.2,1.25,1.9
25,1,2018,17.4,10.4,4.9,35.4,1.55,2.3
26,1,2018,19.3,11.9,6,31.7,1.16,2.2
27,1,2018,19.2,11.8,6.5,29.9,1.24,2.3
28,1,2018,20.5,13,7.1,24.7,1.13,2.3
29,1,2018,20.6,13.6,7.9,28.4,1.27,2.5
30,1,2018,22.1,13.5,8.6,49.1,1.56,2.5
31,1,2018,18,12.5,8.7,47.9,1.19,2
1,2,2018,21.6,13.2,8.1,47.6,1.38,2.4
2,2,2018,21.1,13.7,8.5,35.4,1.3,2.5
3,2,2018,21.1,13,6.9,30.9,1.56,2.8
4,2,2018,21.8,11.9,5.4,25.6,2.03,3.5
5,2,2018,22.2,13,6.8,19.2,1.33,2.9
6,2,2018,20.7,11.3,4.4,21.1,1.41,2.8
7,2,2018,21.3,12.8,7.5,18.9,1.44,3
8,2,2018,21.6,12.9,6.8,18.4,1.33,2.9
9,2,2018,21.8,13.1,7.4,20.5,1.48,3.1
10,2,2018,18.9,12.4,8.2,34.2,1.88,3
11,2,2018,22.2,13.4,7.7,42.3,2.11,3.3
12,2,2018,13.2,10.5,7.8,85.2,4.28,1.4
13,2,2018,17.9,12.1,7.2,72.6,1.13,1.8
14,2,2018,19.4,12.2,6.4,56.9,2.09,2.6
15,2,2018,21.7,14.1,8.8,58.3,1.74,2.7
16,2,2018,23.1,15.3,9.8,54.4,1.77,2.9
17,2,2018,24.9,15.4,9.8,38.9,2.19,3.9
18,2,2018,23.8,14.9,6.7,27.4,1.62,3.5
19,2,2018,25.8,16,8.1,33.3,1.7,3.7
20,2,2018,26.7,17.8,12.4,41.5,1.47,3.4
21,2,2018,26.5,17.8,12,52.4,1.74,3.4
22,2,2018,23.8,16.4,10.9,48.5,1.55,3.1
23,2,2018,26.9,16.7,9.6,47.9,2.05,3.9
24,2,2018,22.1,15.3,11.4,65.4,1.91,2.7
25,2,2018,24.4,16,9.6,59.3,1.18,2.8
26,2,2018,25.7,18,11.4,52.8,1.59,3.3
27,2,2018,26.4,19.1,13.3,55.9,1.3,3.1
28,2,2018,27.6,20.1,14.6,49.3,1.47,3.5
1,3,2018,23.6,18.2,14.5,63.5,1.4,2.7
2,3,2018,23.3,18.2,12.9,66.9,2.05,2.9
3,3,2018,22.9,17.3,12.9,67.9,1.47,2.6
4,3,2018,23.6,16.6,11.2,59.5,1.53,3
5,3,2018,24.7,16.9,11.6,50.9,1.55,3.3
6,3,2018,25.8,16.7,9.5,47.4,2.33,4.2
7,3,2018,26.9,18.9,11.3,37.1,1.56,4
8,3,2018,27.6,19.2,11.4,44.8,1.34,3.7
9,3,2018,26.2,19.5,14,49.9,1.19,3.3
10,3,2018,28,19,11.9,49.7,1.91,4.2
11,3,2018,28.2,20.3,13.2,46.9,1.8,4.2
12,3,2018,29.4,21.1,14.1,47.9,1.45,4
13,3,2018,30.1,22,16.3,47.3,1.99,4.6
14,3,2018,24.4,18.9,15.6,56.9,3.2,4.1
15,3,2018,27.4,19.3,12,50.5,1.97,4.3
16,3,2018,26.2,18.5,12.5,47,1.73,4
17,3,2018,27.1,18.1,10.4,41.6,2.18,4.7
18,3,2018,27.8,19.6,12.7,39.3,1.72,4.4
19,3,2018,30,20.8,13.4,42.2,1.73,4.7
20,3,2018,29.6,21.7,14.6,45,1.38,4.2
21,3,2018,26.5,19.8,14.7,53.5,2.11,4.2
22,3,2018,27,20,13.8,54.9,1.16,3.6
23,3,2018,28.4,20.7,13.3,49.9,1.52,4.2
24,3,2018,29.6,21.2,14.4,44.9,2.21,5.1
25,3,2018,32.2,21.7,13.9,38.6,2.42,6
26,3,2018,33.2,24.1,15.9,29,1.8,5.7
27,3,2018,32.8,25,17,30.6,1.06,4.6
28,3,2018,32.4,23.6,16.5,35.7,1.84,5.5
29,3,2018,33.9,23.7,15.4,31.3,3.01,7.3
30,3,2018,37.6,26.2,17.3,19.9,2.8,8.2
31,3,2018,38,26.8,16.9,20.2,1.45,6.1
1,4,2018,33.8,25.3,16.2,22.9,1.59,5.7
2,4,2018,33.2,25.6,18.4,25.1,1.34,5.2
3,4,2018,32.8,24.6,18.5,43,1.4,5
4,4,2018,33.7,25.7,18.8,46.2,1.84,5.5
5,4,2018,32.7,26,19.4,42.7,1.23,4.8
6,4,2018,32.9,25.2,18.7,46.6,1.41,5
7,4,2018,34.7,26.9,19.1,37.8,1.02,5
8,4,2018,33.5,26.5,19.9,42.3,1.99,5.8
9,4,2018,31.1,24.8,19.3,56.9,1.58,4.6
10,4,2018,27.4,23.3,19.9,60.9,1.41,3.7
11,4,2018,26.1,20.4,17.1,58,2.3,4.3
12,4,2018,29.4,21.3,14,39.6,1.42,4.9
13,4,2018,32,22.6,13.8,33.9,1.76,5.9
14,4,2018,31.7,24,16.4,35.1,1.85,5.8
15,4,2018,33.7,25.7,18.1,39.3,1.87,6
16,4,2018,27.9,22.6,18.7,59.8,2.41,4.6
17,4,2018,29.1,22.8,18.1,54.6,1.3,4.4
18,4,2018,31.1,24.1,17.4,47.4,1.66,5.2
19,4,2018,32.1,24.6,17.9,40.3,1.73,5.6
20,4,2018,22.2,17.9,14.6,70.6,2.57,3.5
21,4,2018,27,19,11.3,52.8,1.85,4.9
22,4,2018,30.4,21.4,13.1,45.3,2.02,5.8
23,4,2018,33.8,24.3,15.2,37.4,2.45,7.1
24,4,2018,36.5,27.8,18,31.7,1.88,7
25,4,2018,36.6,28.9,22.1,33.8,1.68,6.4
26,4,2018,36.3,28.1,20.7,38.8,2.24,7
27,4,2018,37,28.8,20.6,36.1,1.77,6.7
28,4,2018,37.5,29,21.4,34.6,1.81,6.9
29,4,2018,37.9,28.8,20.6,36,2.39,7.7
30,4,2018,38.9,30.3,21.5,28.4,1.8,7.3
1,5,2018,39.1,29.7,21.1,31.7,1.57,7
2,5,2018,35.8,27.7,22,37.3,1.98,6.7
3,5,2018,34.6,27.2,19.8,39.4,2.14,6.7
4,5,2018,34.9,27.5,19.8,41.3,1.87,6.5
5,5,2018,34.9,27.6,22.4,41.9,1.75,6.1
6,5,2018,33,25.8,19.4,51.4,1.96,5.9
7,5,2018,31.1,25,19.5,53.8,1.33,5
8,5,2018,32.2,25.6,17.8,42.4,1.1,5.3
9,5,2018,33.5,26.3,19.6,42.3,1.68,6
10,5,2018,36.8,28.1,18.6,40.6,2.23,7.5
11,5,2018,39.1,30.9,21,35.9,1.63,7.2
12,5,2018,38.2,30.5,23.6,46.1,2.05,7.1
13,5,2018,35,27.5,21.5,53.9,1.84,6.1
14,5,2018,33.2,26.1,20.8,48.3,1.96,6
15,5,2018,34.3,26.9,20,50.9,1.57,6
16,5,2018,34.1,27.1,20.9,49.2,2.05,6.3
17,5,2018,36.2,28.1,20.7,43.6,1.72,6.6
18,5,2018,34.5,27.5,22.3,43.4,1.67,6.1
19,5,2018,34.9,27.3,20.1,42.1,1.72,6.5
20,5,2018,35.3,27.1,19.6,37.6,1.62,6.6
21,5,2018,37.1,27.9,18.5,32.6,1.78,7.3
22,5,2018,36.4,28,21.7,31.9,2.28,7.6
23,5,2018,36.9,28,19.8,31.3,2.28,7.9
24,5,2018,37,28.1,18.7,29.5,2.34,8.1
25,5,2018,39.6,29.7,19.6,26.3,2.29,8.7
26,5,2018,40.1,30.9,21.9,25.6,2.13,8.5
27,5,2018,40.5,31.5,22.5,25.6,1.9,8.1
28,5,2018,41.5,33,24,22.1,2.2,8.8
29,5,2018,42.2,33.9,25.4,16.9,1.56,7.8
30,5,2018,42.3,33.7,24.7,16.4,1.95,8.6
31,5,2018,43.6,34.8,24.6,15.1,1.62,8.2
1,6,2018,43.9,35.5,27.4,15.3,1.87,8.6
2,6,2018,44,35.1,25.8,16.5,1.75,8.5
3,6,2018,44.6,36.3,27.8,15.6,1.7,8.3
4,6,2018,44,36.6,28.1,16,1.7,8.2
5,6,2018,42.9,36.5,28.8,22.1,1.56,7.6
6,6,2018,40.6,35,28.6,34.4,1.31,6.6
7,6,2018,41.2,35,28.6,34.7,1.23,6.7
8,6,2018,42.4,35.7,28.9,29.5,1.36,7.1
9,6,2018,41.3,34.9,28.1,32.3,2.09,8.1
10,6,2018,39.9,33.8,28.1,37.7,1.58,6.9
11,6,2018,40.4,33.5,26.5,30.8,2.81,9
12,6,2018,43.2,35.2,26.7,19.1,1.79,8.4
13,6,2018,44.7,36.4,25.9,13.3,2.2,9.6
14,6,2018,45.5,37.2,28.3,17.8,2.32,9.8
15,6,2018,42.5,36.3,30.1,27.8,1.88,7.9
16,6,2018,38.7,34,29.1,39.4,1.61,6.5
17,6,2018,34.1,30.2,27.4,57.1,2.34,5.6
18,6,2018,33.6,29.4,25.4,57.8,1.07,4.8
19,6,2018,38.6,31.4,23.9,45.9,1.88,7.2
20,6,2018,39.1,32.8,26.9,41.1,1.41,6.6
21,6,2018,40.4,33.7,27.1,36.5,1.59,7.2
22,6,2018,41.6,34.8,28.7,33.6,1.95,7.9
23,6,2018,39.1,32.5,24.5,44.4,2.72,8.2
24,6,2018,40.3,34.1,27.7,33,1.63,7.2
25,6,2018,42.4,35.2,27.6,26.4,1.53,7.6
26,6,2018,42.8,35.7,27.8,21.6,1.38,7.4
27,6,2018,41.3,35.2,28.4,27.5,1.27,6.8
28,6,2018,38.5,32.5,27.7,38.2,2.16,7.3
29,6,2018,36.2,30.5,26.3,47.3,2.03,6.4
30,6,2018,36.3,30.8,25.4,53.3,1.76,6.1
1,7,2018,40.6,33.5,26.5,47.4,1.62,7.1
2,7,2018,38.6,33.1,27.4,52.9,1.16,5.9
3,7,2018,34.9,30.5,26.4,63.8,1.84,5.3
4,7,2018,34.9,29.7,24.8,60.4,1.23,5.3
5,7,2018,33.6,29,23.5,59,0.94,4.9
6,7,2018,37.7,30.8,23.9,50.9,1.75,6.7
7,7,2018,39.6,32.6,25.7,44.3,1.44,6.8
8,7,2018,40.7,33.9,26.5,44.3,1.14,6.5
9,7,2018,41.1,34.4,27.3,46.8,1.23,6.6
10,7,2018,39.6,33.7,27.9,50.1,1.69,6.6
11,7,2018,36.8,32.2,27.1,57.9,1.45,5.6
12,7,2018,37.3,32.4,26.8,57.6,1.18,5.6
13,7,2018,37.3,32.4,27,57.8,1.19,5.5
14,7,2018,36.8,32.5,28.9,56.2,1.14,5.1
15,7,2018,37.4,32.4,26.6,62.1,1.08,5.4
16,7,2018,36.3,31.7,27.8,65.1,0.98,4.8
17,7,2018,34.7,30.9,27.6,67,0.95,4.4
18,7,2018,33.7,30.4,26.9,69.8,0.92,4.2
19,7,2018,33.1,29.6,26.6,70.8,0.49,3.8
20,7,2018,34.5,30.4,26.8,68.7,0.9,4.4
21,7,2018,35.1,30.8,26.6,69,1.26,4.8
22,7,2018,34.6,30.6,26.8,71.5,1.16,4.5
23,7,2018,33.2,29.3,25.8,75.6,1.58,4.4
24,7,2018,33.7,29.7,25.9,74.2,1.09,4.3
25,7,2018,34.3,30.6,26.9,69.9,1.02,4.3
26,7,2018,33.6,29.6,26,74.8,1.74,4.5
27,7,2018,32.3,28.4,24.9,76.9,1.27,4.1
28,7,2018,31.7,28.3,25.2,70.7,0.88,3.9
29,7,2018,31.9,28.7,24.5,70.8,0.88,4
30,7,2018,33,29.3,24.4,67.6,1.12,4.5
31,7,2018,34.6,29.8,24.9,65.7,1.05,4.8
1,8,2018,34.9,30.2,25.8,61.7,0.97,4.7
2,8,2018,35.4,30.4,25.6,61.3,1.12,4.9
3,8,2018,36,30.7,25.2,60.4,1.34,5.3
4,8,2018,36.1,31.3,25.5,61.1,1.09,5.1
5,8,2018,37.1,32.5,27.9,57.1,1.11,5.1
6,8,2018,35.4,30.9,26.9,65.7,0.97,4.5
7,8,2018,32.1,28.2,24.9,78.9,1.44,4
8,8,2018,31.6,27.6,24.1,80.9,1.35,3.9
9,8,2018,32.6,28.9,24.4,76.1,1.16,4.1
10,8,2018,33,29.8,25.7,70.9,0.98,4
11,8,2018,34.1,30.2,26.1,70.5,1.05,4.2
12,8,2018,35,31.4,28.3,64.9,0.95,4.1
13,8,2018,33,29.2,25.2,72.6,1.41,4.2
14,8,2018,32,28.4,25.3,78.3,1.12,3.7
15,8,2018,32.1,28.8,25.2,75,0.97,3.7
16,8,2018,32,29,25.5,74.9,0.85,3.6
17,8,2018,33.5,29.6,25.1,72.1,0.8,4
18,8,2018,32.2,28.6,25,75.8,1.13,3.8
19,8,2018,32.6,29,25.1,74.4,1.41,4
20,8,2018,33.3,29.6,25.3,74.1,1.15,4
21,8,2018,32.9,29.2,25.9,75.9,1.11,3.8
22,8,2018,33.3,29.6,25.5,74.5,1.07,3.9
23,8,2018,33.5,30.2,26.7,73,1.21,3.9
24,8,2018,32.9,29,25.5,75.6,1.09,3.8
25,8,2018,33.3,29.3,25.1,70.7,1.11,4
26,8,2018,32.1,28.2,24.8,72.8,0.8,3.6
27,8,2018,32.2,27.8,23.6,73.4,1.73,4.1
